,target,test_prob,test_obj,0.25_test_obj,0.75_test_obj,test_prob_o,test_obj_o,0.25_test_obj_o,0.75_test_obj_o,mv_prob,mv_obj,0.25_mv_obj,0.75_mv_obj,pre_prob,pre_obj,0.25_pre_obj,0.75_pre_obj,dro_prob,dro_obj,0.25_dro_obj,0.75_dro_obj,nonrob_prob,nonrob_obj,scenario_prob,scenario_obj,0.25_nonrob_obj,0.75_nonrob_obj,0.25_scenario_obj,0.75_scenario_obj
0,0.01,0.0076,-0.8554635235212423,-0.8839438898765739,-0.8383561008355089,0.002,-0.8680610202553909,-0.8943043034852608,-0.8424616624066873,0.0204,-0.8125687491805328,-0.8165896804462919,-0.8075035061373146,0.22600000000000003,-0.7997451506607749,-0.8048887961601631,-0.7893071129304023,0.0248,-0.816689367295431,-0.8266105609051068,-0.8091310386091196,0.7037975064151535,-0.8766459876366712,0.62183158059261,-0.8485426255307986,-0.9071440008483036,-0.8379720170139379,-0.8534624851253247,-0.8399630328541065
0,0.02,0.029600000000000005,-0.8674455450666873,-0.8861624708886457,-0.8392222784365762,0.002,-0.8599026133604157,-0.8820602087721474,-0.8381955932352286,0.034,-0.8167597166242366,-0.8230595505147157,-0.8112679448503217,0.22600000000000003,-0.7997451506607749,-0.8048887961601631,-0.7893071129304023,0.0316,-0.8202804415291997,-0.8303773010729276,-0.8143665023721237,0.7037975064151535,-0.8766459876366712,0.62183158059261,-0.8485426255307986,-0.9071440008483036,-0.8379720170139379,-0.8534624851253247,-0.8399630328541065
0,0.03,0.0372,-0.8667818664375456,-0.8861624708886457,-0.8384242889461804,0.0024000000000000002,-0.8609245788100408,-0.8916284894064177,-0.8375610799812011,0.034,-0.8167597166242366,-0.8230595505147157,-0.8112679448503217,0.22600000000000003,-0.7997451506607749,-0.8048887961601631,-0.7893071129304023,0.0316,-0.8202804415291997,-0.8303773010729276,-0.8143665023721237,0.7037975064151535,-0.8766459876366712,0.62183158059261,-0.8485426255307986,-0.9071440008483036,-0.8379720170139379,-0.8534624851253247,-0.8399630328541065
0,0.05,0.0668,-0.8658761036946439,-0.8867605950524777,-0.8394440044792038,0.0024000000000000002,-0.8609245788100408,-0.8916284894064177,-0.8375610799812011,0.055200000000000006,-0.824286710138274,-0.8261350087432207,-0.8221719539812732,0.22600000000000003,-0.7997451506607749,-0.8048887961601631,-0.7893071129304023,0.06960000000000001,-0.8325575046879493,-0.8418512504303958,-0.825653078289328,0.7037975064151535,-0.8766459876366712,0.62183158059261,-0.8485426255307986,-0.9071440008483036,-0.8379720170139379,-0.8534624851253247,-0.8399630328541065
0,0.08,0.09640000000000001,-0.8753371688955658,-0.8889096246696371,-0.8539089501307886,0.0024000000000000002,-0.8609245788100408,-0.8916284894064177,-0.8375610799812011,0.08839999999999999,-0.831496776675321,-0.8376486954039968,-0.8275652100746214,0.22600000000000003,-0.7997451506607749,-0.8048887961601631,-0.7893071129304023,0.11720000000000001,-0.8420453241885744,-0.8510918262900308,-0.8376417692177629,0.7037975064151535,-0.8766459876366712,0.62183158059261,-0.8485426255307986,-0.9071440008483036,-0.8379720170139379,-0.8534624851253247,-0.8399630328541065
0,0.1,0.1296,-0.8584301318124303,-0.8639954130985692,-0.8358135804826761,0.0024000000000000002,-0.8609245788100408,-0.8916284894064177,-0.8375610799812011,0.1052,-0.8351601308062797,-0.8402821551368197,-0.8303700149543506,0.23280000000000003,-0.8000623067036037,-0.8048887961601631,-0.7916857832516164,0.1332,-0.845401515167277,-0.8558793707390266,-0.8400239780551653,0.7037975064151535,-0.8766459876366712,0.62183158059261,-0.8485426255307986,-0.9071440008483036,-0.8379720170139379,-0.8534624851253247,-0.8399630328541065
0,0.12,0.15560000000000002,-0.8591571599541974,-0.8639903417471142,-0.8355407561191749,0.0024000000000000002,-0.8609245788100408,-0.8916284894064177,-0.8375610799812011,0.11760000000000001,-0.8375762180086724,-0.8424234752596964,-0.8310675461973411,0.23280000000000003,-0.8000623067036037,-0.8048887961601631,-0.7916857832516164,0.1532,-0.8483237029375864,-0.8565956771603747,-0.843715844387518,0.7037975064151535,-0.8766459876366712,0.62183158059261,-0.8485426255307986,-0.9071440008483036,-0.8379720170139379,-0.8534624851253247,-0.8399630328541065
0,0.15,0.17880000000000001,-0.8688577684491872,-0.8936715271782598,-0.8489255099187047,0.0024000000000000002,-0.8609245788100408,-0.8916284894064177,-0.8375610799812011,0.1484,-0.8444075298502834,-0.8537911535366222,-0.8325826512635863,0.23600000000000004,-0.800287999368323,-0.8048887961601631,-0.7933784782370119,0.182,-0.8541559451586244,-0.8658491062450464,-0.8455394192620902,0.7037975064151535,-0.8766459876366712,0.62183158059261,-0.8485426255307986,-0.9071440008483036,-0.8379720170139379,-0.8534624851253247,-0.8399630328541065
0,0.18,0.20999999999999996,-0.8567631709151108,-0.859075985602993,-0.8350910659201988,0.0024000000000000002,-0.8609245788100408,-0.8916284894064177,-0.8375610799812011,0.182,-0.8512790028354946,-0.8672643242801995,-0.8353804723207685,0.24280000000000004,-0.8005293304183478,-0.8048887961601631,-0.7946302931943778,0.20800000000000002,-0.8582772985380073,-0.8720100353857696,-0.8484572926741085,0.7037975064151535,-0.8766459876366712,0.62183158059261,-0.8485426255307986,-0.9071440008483036,-0.8379720170139379,-0.8534624851253247,-0.8399630328541065
0,0.2,0.22480000000000003,-0.8709254725878889,-0.9073762633805452,-0.8365193883480246,0.0024000000000000002,-0.8609245788100408,-0.8916284894064177,-0.8375610799812011,0.2092,-0.8570838263394787,-0.8753436800292782,-0.8418705725703028,0.25320000000000004,-0.8011907510871754,-0.8049984904166765,-0.7955768546162487,0.23080000000000003,-0.8626062147038477,-0.8752609711688544,-0.8506526185715765,0.7037975064151535,-0.8766459876366712,0.62183158059261,-0.8485426255307986,-0.9071440008483036,-0.8379720170139379,-0.8534624851253247,-0.8399630328541065
