,target,test_prob,test_obj,0.25_test_obj,0.75_test_obj,test_prob_o,test_obj_o,0.25_test_obj_o,0.75_test_obj_o,mv_prob,mv_obj,0.25_mv_obj,0.75_mv_obj,pre_prob,pre_obj,0.25_pre_obj,0.75_pre_obj,dro_prob,dro_obj,0.25_dro_obj,0.75_dro_obj,nonrob_prob,nonrob_obj,scenario_prob,scenario_obj,0.25_nonrob_obj,0.75_nonrob_obj,0.25_scenario_obj,0.75_scenario_obj
0,0.01,0.02,-0.906856175414718,-0.9203646132760905,-0.8959453329466925,0.0184,-0.8498123148590773,-0.8585631820114934,-0.8398997136988164,0.0231,-0.7992955897709815,-0.8038912118417154,-0.7947337301997472,0.026000000000000002,-0.8069362728068157,-0.8102277795501724,-0.8032889045210932,0.0201,-0.807405777659366,-0.8124903079897812,-0.8031508490838791,0.5814262726130983,-0.8724428160374267,0.1588340125417397,-0.8034722874406593,-0.8809552705904335,-0.8550637720128269,-0.8100270500106742,-0.7979077980851584
0,0.02,0.028600000000000004,-0.9094997457518247,-0.9212613519337695,-0.8975726520590338,0.027000000000000003,-0.8555425302912557,-0.8648689769273539,-0.8357923861483166,0.033999999999999996,-0.8004560827830336,-0.8045980656081609,-0.7953590575237123,0.0342,-0.80809087149972,-0.8111860959608344,-0.8052306403268001,0.030900000000000004,-0.8085301541157867,-0.8136440039008845,-0.8042690629254811,0.5814262726130983,-0.8724428160374267,0.1588340125417397,-0.8034722874406593,-0.8809552705904335,-0.8550637720128269,-0.8100270500106742,-0.7979077980851584
0,0.03,0.038400000000000004,-0.9122636960202055,-0.9243913096298255,-0.9006633971909302,0.03200000000000001,-0.8565926761613442,-0.8635606365199138,-0.8443247168511612,0.04359999999999999,-0.8014541956357222,-0.8059392334806081,-0.7965015280968231,0.0405,-0.8088356767109974,-0.8122456447355523,-0.8059373697732239,0.038599999999999995,-0.8091993203843714,-0.8141732870985988,-0.8048195239435036,0.5814262726130983,-0.8724428160374267,0.1588340125417397,-0.8034722874406593,-0.8809552705904335,-0.8550637720128269,-0.8100270500106742,-0.7979077980851584
0,0.05,0.06140000000000001,-0.9147860368582557,-0.9275320469502564,-0.9008340916913136,0.0518,-0.8555603647130438,-0.8669468506932857,-0.8288629434143622,0.0644,-0.8038039090965572,-0.8099253837168994,-0.7985743657237605,0.058600000000000006,-0.8104583794954856,-0.814227818998067,-0.8080464794063391,0.0591,-0.8111695550621469,-0.8165652645714072,-0.8070498115857527,0.5814262726130983,-0.8724428160374267,0.1588340125417397,-0.8034722874406593,-0.8809552705904335,-0.8550637720128269,-0.8100270500106742,-0.7979077980851584
0,0.08,0.09069999999999999,-0.9168857082511966,-0.9278286875430543,-0.8976739195537274,0.0965,-0.8612000989885885,-0.8984064522471151,-0.8284100772848451,0.0954,-0.8067403555261627,-0.8123079490729885,-0.802413292192667,0.0812,-0.8126403593276612,-0.8154496193146442,-0.8101466483370153,0.0883,-0.8139684816763253,-0.8188538715188731,-0.8095570316601082,0.5814262726130983,-0.8724428160374267,0.1588340125417397,-0.8034722874406593,-0.8809552705904335,-0.8550637720128269,-0.8100270500106742,-0.7979077980851584
0,0.1,0.1066,-0.9169253452201884,-0.9280205870910766,-0.8999877289012417,0.0991,-0.8762941737702885,-0.9023645041048207,-0.8646411381109935,0.1233,-0.8089234610540904,-0.8140673351529959,-0.8056469080637472,0.0989,-0.8143120072187214,-0.8174343356172209,-0.8121627301361621,0.1042,-0.815468270127387,-0.8199923029360384,-0.8108711451878922,0.5814262726130983,-0.8724428160374267,0.1588340125417397,-0.8034722874406593,-0.8809552705904335,-0.8550637720128269,-0.8100270500106742,-0.7979077980851584
0,0.12,0.12200000000000003,-0.9171422665122071,-0.9281921539673579,-0.90129629138944,0.1066,-0.8617000673020755,-0.9026432939967144,-0.8194844115696648,0.1396,-0.810269438247339,-0.8150955396285948,-0.8057851576413801,0.11600000000000002,-0.8155566560458183,-0.8183312392663198,-0.813194243084197,0.12200000000000003,-0.8174248326499649,-0.8219261930271043,-0.8133260556720988,0.5814262726130983,-0.8724428160374267,0.1588340125417397,-0.8034722874406593,-0.8809552705904335,-0.8550637720128269,-0.8100270500106742,-0.7979077980851584
0,0.15,0.15220000000000003,-0.9182289040512639,-0.9291044446053172,-0.8978768793926712,0.13130000000000003,-0.7898731205869719,-0.8275164612782264,-0.7673528045102607,0.16999999999999998,-0.812902056544511,-0.8165596928697599,-0.8095077034165051,0.1399,-0.8178430393055619,-0.8205981810028561,-0.8148785746572449,0.1535,-0.8205186632783225,-0.824633895118185,-0.8152511045809314,0.5814262726130983,-0.8724428160374267,0.1588340125417397,-0.8034722874406593,-0.8809552705904335,-0.8550637720128269,-0.8100270500106742,-0.7979077980851584
0,0.18,0.1779,-0.9185776138603957,-0.9302623990638549,-0.902363268657941,0.1384,-0.780810278022825,-0.8116904681170385,-0.7616640356077026,0.1973,-0.8156933131202313,-0.8189445423773956,-0.8108865139902445,0.17070000000000002,-0.8206807133530651,-0.8250090707652534,-0.8179988949854018,0.1815,-0.8236196220074502,-0.8269695488788387,-0.8179815298115583,0.5814262726130983,-0.8724428160374267,0.1588340125417397,-0.8034722874406593,-0.8809552705904335,-0.8550637720128269,-0.8100270500106742,-0.7979077980851584
0,0.2,0.2072,-0.916495654763321,-0.92810179270037,-0.9034863952965903,0.13939999999999997,-0.7808102779628946,-0.8116904681170385,-0.7616640356077026,0.21749999999999997,-0.8180481574910731,-0.822949949159652,-0.8128117210436225,0.1897,-0.8224814639034206,-0.8271966969232638,-0.8190689836879134,0.19790000000000002,-0.8261491005872564,-0.8298361317280327,-0.8216644681531371,0.5814262726130983,-0.8724428160374267,0.1588340125417397,-0.8034722874406593,-0.8809552705904335,-0.8550637720128269,-0.8100270500106742,-0.7979077980851584
